Country Name,Country Code,Indicator Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Peru,PER,"Industry (including construction), value added (% of GDP)",28.21752064,27.67853277,27.69961592,26.01177232,26.77049288,26.3730726,26.44346123,27.74150856,27.68331858,28.2587425,28.25355338,28.47638857,28.748527,30.20574457,31.82213897,28.77650984,31.211294,61.84361708,34.02698395,35.83428942,,,,,,,,,,,,25.8690291,26.27889558,27.71000139,29.15123911,29.09789378,28.86966653,29.35153804,28.47477643,28.60136937,29.0341337,29.03515644,29.44403216,29.88934946,32.65009762,34.35666742,37.45775499,37.69897996,36.32693447,33.55168254,35.7720066,37.23610028,35.53355336,33.85943675,31.70140393,30.33787987,30.55655058,31.29788412,31.6240835,30.44919578,30.31928571,35.73533095,35.00569643,
Philippines,PHL,"Industry (including construction), value added (% of GDP)",34.61021159,35.1847838,34.86566667,35.49971892,34.88190484,34.44740996,34.28329337,34.90341494,34.01009681,33.62156196,35.42646709,35.97434698,37.19430744,37.88944772,38.31982866,38.84536987,40.03926586,40.7562048,40.79657436,41.40423405,42.70492586,43.11321067,42.70073899,43.09627374,41.82422907,38.83702139,38.30494965,38.16934092,38.90651329,38.63724676,38.1686201,37.66120382,36.45778845,36.29881021,36.16371249,35.66459994,35.66402929,35.66066827,34.88316508,33.55070825,34.97528449,34.89761526,34.78343526,34.54056403,33.61869621,33.81367631,33.46258533,33.00086093,32.76528841,31.52254268,32.33955605,31.33868278,31.39949336,30.77544663,31.04744447,30.48195098,30.28591717,30.12655058,30.56374016,30.32750788,28.39991759,28.88980912,29.22123994,28.18068636
Palau,PLW,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.51611991,18.04787841,21.41473013,17.51775518,15.15507544,13.39930054,11.54324108,10.80117107,8.910839147,8.761598843,9.771311387,8.529493415,8.11664785,7.915119352,7.606031008,7.929317952,10.04112398,8.061906057,8.967002345,11.19771468,12.55476798,11.92455091,12.34612917,
Papua New Guinea,PNG,"Industry (including construction), value added (% of GDP)",,13.44922232,14.23670669,15.38149351,15.70066031,17.89781972,20.33801203,19.85293614,18.53646848,18.4681099,22.10270262,24.46339156,28.26664131,36.11020007,34.8625648,28.48595966,25.1126335,26.08394301,25.41820552,29.0824434,26.84269071,23.23935284,23.23347816,27.88798133,23.56018557,26.2324192,28.37149633,31.68202472,34.16611463,29.54656401,30.41089006,34.42422343,39.74899834,38.91228863,32.3110862,32.06450676,34.8109556,29.80253122,31.35475934,35.08642758,39.32907414,38.49061685,34.90540946,35.25167329,36.99062557,,35.3656203,34.53979774,34.38598701,29.77164175,33.16880986,31.33622035,27.57318033,26.54054718,32.78483362,34.80493013,34.72997158,36.35985974,36.92404507,36.71042702,33.04708756,34.04947306,40.34324242,
Poland,POL,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.48171333,32.15280495,31.41152967,31.17839971,30.21274072,28.79317232,27.38667363,26.63990032,27.45741024,28.76546875,28.63729519,28.76295899,28.66700687,28.66508345,29.50820867,29.67516007,30.46327948,30.29244038,28.73483399,29.9957896,31.11515282,30.76804779,28.86240326,28.75731364,28.63654319,28.34833116,28.10471774,29.05566479,28.67694172
Pre-demographic dividend,PRE,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,34.51176836,31.40010502,29.50319797,27.1151225,27.36310005,27.52646044,29.20277971,29.01698138,29.42874821,49.7465466,24.58585033,26.89311147,25.15417981,26.66178015,32.41270503,33.35284401,33.60882259,29.29565771,33.9186032,38.71736279,33.52541059,30.64642458,29.15846827,31.08416058,32.74042172,32.58316115,32.94039841,34.87669961,29.42144613,32.43295107,36.34762824,35.98281512,33.94679943,31.99682616,26.73578445,25.81075368,29.1643888,32.3431408,31.63528157,28.59171183,32.40993895,35.48898306,32.08813437
Puerto Rico,PRI,"Industry (including construction), value added (% of GDP)",27.6257462,,,31.01217004,30.88115153,31.2024987,32.2756663,32.11990829,32.35152345,31.77079831,30.31560967,32.20230927,32.94253346,33.75271336,35.21236727,34.54374687,37.57108133,36.57084624,38.03224362,37.66117647,39.31671296,39.06315611,38.77250331,38.8195594,40.16365211,40.62949747,40.34567206,41.20944984,41.63641049,41.31251509,41.97403607,41.60029456,43.26050817,44.15036746,44.53368465,44.25317964,43.10352908,42.66582971,45.25462963,40.3343649,46.06186529,48.33315031,49.24570846,49.00330628,47.94334048,47.23235667,46.85990165,46.77826207,47.39822596,49.40136286,50.90123835,49.78470718,49.63845742,49.26393363,49.93391628,50.93827841,51.15151236,50.22945954,50.6557671,50.84441206,50.31692732,50.48042501,49.41356307,49.06155351
"Korea, Dem. People's Rep.",PRK,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.8145536,25.43941098,25.71561236,25.33649158,24.868123,24.4615744,24.14388424,23.49698865,22.62971502,22.23695662,21.38330861,21.14765296,21.15335285,20.38627976,19.85719046,19.95009386,19.34496804,19.11347826,18.86789483,18.93678015,19.46438213,19.32796103,19.11726582,19.29930797,18.83272376,19.400455,19.24268109,18.62083279,18.01878415
Paraguay,PRY,"Industry (including construction), value added (% of GDP)",,,18.05610808,17.99510047,18.40719506,18.12955342,18.70513781,19.45382348,18.78418987,19.12059692,19.8733199,19.97502866,19.68028566,19.81762957,22.18329098,20.54958281,21.72990952,22.90525469,23.57026372,22.85918693,24.48047047,25.20132244,25.5408119,26.36221254,25.93706943,26.16296435,27.39305542,27.80306606,29.53929796,30.29047494,32.84141415,36.69607555,35.51082371,33.20439747,32.23118154,31.72622899,31.44930575,31.17856402,32.99200825,35.12882705,35.563533,38.56191185,42.17102755,40.27338267,38.40528806,39.28938865,38.30579032,37.10112364,36.76884845,37.38083932,34.60391551,34.03456239,34.51409814,33.23292499,33.60807585,34.58225375,34.49678032,34.39375891,33.55617521,33.48931143,34.20429922,34.67968973,34.25396576,32.35508204
West Bank and Gaza,PSE,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.14810256,29.52357743,26.58962928,23.22995904,22.98048085,24.7448024,21.49248887,24.02277893,20.06862028,23.19052419,19.98870327,20.9844509,18.35536526,17.56796258,17.33694463,17.55815823,18.62624593,18.934213,20.23606697,18.55869187,17.97179353,16.42523833,17.26277799,19.23177083,19.28412568,18.43289462,17.02839998,17.68512894,17.39271086,
Pacific island small states,PSS,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,,,17.3802939,18.31143867,17.27366449,17.27681251,15.9551085,15.2789066,15.81474681,16.98665455,17.19024552,16.37431657,18.01978759,17.96164764,17.81991031,18.13769247,18.36248395,18.3044119,17.40487312,17.32939255,17.21312219,16.40683062,16.04432949,16.55346775,17.28302331,17.66282705,16.77230079,17.54498906,15.44072136,15.20632453,14.93641733,15.31150163,15.16980115,14.93766687,15.86991713,15.30689829,14.52951366,14.05134676,13.99581743,14.68065307,14.49880196,14.22359326,14.5497627,14.73205145,14.26097131,13.78880933,14.65686009
Post-demographic dividend,PST,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.4522491,25.77677271,25.62840277,25.67814218,24.58302736,23.8913471,23.85729098,23.9466563,24.02115915,24.15006603,24.00057448,23.69610118,22.1594292,22.5764996,22.55283508,22.32026944,22.0857971,22.04132564,21.51695554,21.25272898,21.52104272,21.63212511,21.30896515,20.82615676,21.04006264,,
French Polynesia,PYF,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.37655284,10.4789642,10.9597416,11.41060601,11.7732055,11.09865901,10.66556864,10.81710811,10.61847624,10.79462685,10.82484305,10.66791761,10.35483897,10.28754674,10.68346243,,,,
Qatar,QAT,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.21426579,73.46916076,71.76825133,69.75794746,57.4407932,53.20526006,56.68796532,60.38152349,57.16456608,52.33343072,59.9840088,65.3578678,
Romania,ROU,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.87947313,42.23875856,43.14005175,39.03712355,42.732837,36.39003495,37.79516496,36.00260391,32.2122153,30.3919719,30.26346214,32.33720698,33.32698502,32.04849373,31.83478736,32.26587428,32.97827709,34.28218255,36.77415268,36.42487093,38.31521221,40.21208668,34.42465394,32.07418775,32.57141379,30.81202329,30.12189337,29.11024721,28.91867087,27.59180203,26.54793559,26.04928576,28.16706716,27.59553164
Russian Federation,RUS,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.59685864,45.00357032,45.8648552,42.25027144,40.52550522,41.21529267,34.53919264,35.34670425,34.68922704,33.94402924,33.49620125,33.91897032,31.83735412,29.05639281,28.65313499,31.70222243,32.62923207,31.78026059,31.2220408,30.7868817,29.32693903,29.99958822,29.41358884,29.10286807,28.19128918,27.93152706,29.79405999,29.17390507,30.67329689,32.55429805,32.15049584,29.71712458,31.40207238,32.09553657,30.64753454
Rwanda,RWA,"Industry (including construction), value added (% of GDP)",,,,,,6.853492857,6.770373235,9.746802611,9.494773107,9.386325664,8.594815591,8.68196147,9.427313108,8.729508554,9.205020439,18.96911167,18.89445734,21.20619915,22.1221447,18.73765168,21.54829214,20.79256401,21.73429716,24.0838596,23.23818022,22.6858091,23.08390998,17.83143027,17.13684293,17.42015059,24.62417175,20.94004966,18.70343817,18.33482856,21.17008455,15.97118673,18.08581431,18.61006613,18.70271964,18.37178923,16.82001642,16.43847252,16.39170956,14.28732971,14.58502301,14.94985491,15.83295979,16.73340415,16.26384419,15.68859605,16.3289734,18.16783118,18.22548749,17.61687039,17.55140254,17.4466738,16.83699601,17.28422868,17.34997474,18.86474435,18.63827819,20.40513133,21.26953324,21.5202959
South Asia,SAS,"Industry (including construction), value added (% of GDP)",18.93613187,19.3956894,20.11585912,20.23711315,19.90019889,20.40491842,19.7322414,18.4223314,19.04747869,19.85889926,20.12752144,20.74340239,20.91614353,20.55642839,21.56065661,21.22441134,23.24025665,23.54173132,23.89506926,24.60218575,24.5825293,24.81872839,24.85727765,25.14877671,25.46908981,25.3574282,25.60753438,25.63141888,25.60130573,26.15046148,26.23869932,25.40603942,25.74145222,25.7628082,26.54607008,27.14290858,26.53585991,26.49888504,26.23598065,25.65286523,25.27009354,24.78559713,25.68339549,25.6082839,27.17956507,27.72010031,28.9466577,29.09225233,29.2560273,29.33686648,29.18214337,28.70776886,28.181941,27.31528448,26.76124701,26.34999718,26.01798663,25.98698464,26.02350478,24.87972719,25.26665463,26.40027227,25.68464653,25.46852504
Saudi Arabia,SAU,"Industry (including construction), value added (% of GDP)",,,,,,,,,62.0429848,61.11166336,58.26927845,65.32555759,67.28579988,69.6989387,83.07860262,71.73463806,70.40940073,66.8389919,59.897534,64.54521756,71.2185845,70.49234239,59.44922659,48.99504356,45.63334108,40.9249624,37.12067573,39.36702905,37.78360699,41.66916388,48.55343057,48.266273,51.02260642,47.34549617,47.09677419,48.47937856,51.44978635,50.1700631,43.17669801,46.82482492,53.45028219,50.78129978,51.00264127,53.96396051,56.70562094,61.73723625,62.53699103,62.69342268,66.42934316,54.64500095,58.03151995,63.17031741,62.20831025,59.34703742,56.57513013,44.63949564,42.4239039,44.94597629,49.13400966,46.04781884,39.47053895,44.17359525,53.13661329,46.97367461
Sudan,SDN,"Industry (including construction), value added (% of GDP)",12.57011729,11.81305777,11.65405405,12.87991498,12.97062474,11.96903533,15.3801509,14.72217259,14.37863745,13.57065133,12.56666211,11.94779116,11.79736294,12.09519365,12.26695684,12.34369418,11.94956538,11.03707108,11.07163809,,,,13.53655604,14.16087184,14.86463602,15.48834759,15.50821426,15.71196251,13.0056512,13.76062033,14.67544778,12.12606472,11.69327707,12.17611389,10.01200179,10.16232398,14.57444431,14.03132391,14.56473296,15.53257966,20.07971786,19.53811544,20.7757914,19.84131025,21.4151752,21.97634626,22.97786131,26.32852359,28.20733964,25.65087316,21.14204692,20.3300649,17.61752668,20.23674556,18.10049606,16.07121074,17.35460571,16.61740797,20.7757619,21.73630133,23.32818616,7.368743673,4.871401746,5.233382361
Senegal,SEN,"Industry (including construction), value added (% of GDP)",13.62139534,14.52774454,15.06669148,14.63097245,15.30702452,15.77380419,15.91072635,16.98491478,16.12744074,17.84959601,17.59241459,18.00954175,17.32006289,17.12985386,20.34123389,19.60202178,18.05610928,19.11388836,19.85975969,19.81766931,20.00566085,19.38876595,20.55544985,21.21412871,21.28087822,20.39138747,19.90216825,20.04409177,21.39234425,21.12965134,22.20924107,22.13488366,24.13517348,23.64682847,24.22786616,23.82508291,24.22541298,23.35825968,23.57530684,23.2443931,24.0081947,23.88434803,24.78379293,24.20861612,25.06737096,23.68185823,23.41521669,23.63528656,22.08172609,22.00072917,21.77617631,23.30613296,23.11179753,24.29421252,23.15260328,23.59660851,23.34405351,23.27769428,24.01344539,23.57280962,23.20904116,23.91248636,24.78759767,23.70535504
Singapore,SGP,"Industry (including construction), value added (% of GDP)",16.35765273,16.86247704,17.59380066,18.77892488,21.25164402,22.15109264,22.23513288,22.95575081,23.86353222,24.66888395,26.93177759,28.48381651,30.91673392,30.56485436,31.22184641,31.20834456,31.97541891,31.75097229,31.40848757,33.08705277,34.88032285,34.43002109,33.33549139,34.43297073,35.15830186,32.17327251,33.12865132,32.61748208,33.58212168,32.11936355,30.85854767,32.61788477,32.28713545,32.13797357,31.30422885,31.49225515,31.55485604,31.07038403,32.08791224,30.84562657,32.4585045,30.37966108,30.74567542,30.22480292,31.88589386,31.4076522,30.89429655,28.22577096,26.41533816,27.01631937,26.63587172,25.25959258,25.02220216,23.44272863,24.16851925,24.28802291,23.24515861,23.52505968,25.39393161,24.02135238,23.20869309,24.27736289,23.74660667,22.40036132
Solomon Islands,SLB,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.50877193,9.674840846,8.59956762,9.325101128,9.984211713,10.26433915,11.82190852,12.9725252,18.65059352,18.24490966,15.64766398,16.86040019,15.55203493,15.55671081,17.60230488,17.60163772,18.12150521,17.24498692,18.05907656,18.65669889,
Sierra Leone,SLE,"Industry (including construction), value added (% of GDP)",,,,,26.52673985,26.84067004,24.94407159,26.14806017,27.75723371,26.24972473,25.39995608,26.21907963,26.94081179,24.37260506,21.54659688,19.53154895,19.44039164,19.4421245,19.42498467,19.19278907,20.16443098,17.87648971,15.95512621,14.1783487,13.1159553,12.95879208,14.66632226,17.92900939,11.29916912,10.16510457,17.96942654,33.79119043,38.80738889,31.11475793,38.35755263,36.06692245,36.30320554,27.09430562,23.75264784,24.30554176,26.75921137,8.020160478,8.928172976,10.46402779,11.92771871,11.41945221,10.65089887,9.785216556,8.027808731,6.685116542,7.780968169,7.897198731,14.5827465,21.22851293,15.61437001,4.42877899,6.760359454,5.191189813,5.270390151,5.55226087,5.243410348,5.933703095,6.549140284,7.767839543
El Salvador,SLV,"Industry (including construction), value added (% of GDP)",,,,,,23.14177642,24.84292968,24.65068633,24.62763185,25.02001144,24.26296649,24.80693353,25.58161618,24.27755283,25.13266262,26.51635636,23.99711272,22.90422951,25.02461668,23.65372913,21.94540571,22.47876047,22.1594968,22.34852743,22.5626197,23.35691333,22.69276589,25.58540126,25.37956457,26.5153388,23.30754754,22.99988287,24.94461029,26.26698637,26.18325376,25.48294531,25.41825557,25.21703251,26.18312819,26.87414887,26.87772111,27.07794506,27.27513578,26.95253062,25.60392144,24.47128861,24.47179324,24.52193337,25.88129465,24.97003117,25.27591186,26.19541328,26.58935807,26.12164271,26.013534,25.28892954,24.83482787,25.17147273,25.07550676,25.34814372,23.7247499,24.1049005,25.21001022,24.95415342
San Marino,SMR,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.02416615,32.40716495,32.45303154,36.21692032,34.77865695,35.61492209,36.63555816,,
Somalia,SOM,"Industry (including construction), value added (% of GDP)",6.966640461,6.559532812,6.176915397,5.816438286,5.818847096,5.158251574,7.305265448,7.974038147,11.90917969,13.19654321,13.09989299,14.34582309,12.09422339,12.16446073,13.97370062,10.56781003,11.66065286,11.03197953,6.923545835,8.836950473,7.52551719,7.050236054,7.529799732,6.800648854,6.982795701,7.327298925,9.656428365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.1022196,31.91741058,31.7599111,31.78608775,31.75657417,35.29304497,32.88387173,31.72649621,30.00198508,30.28194055,29.14112502,28.73691687,28.20130252,27.60822649,24.90164673,25.28685254,26.66111078,27.0061224,26.83981234,25.23709073,25.7972639,25.82012701,26.08217378,25.49751601,25.59811074,24.90235593,25.00793688,25.57088922,26.35827961
Sub-Saharan Africa (excluding high income),SSA,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,34.02933425,30.85782371,30.12239761,27.70853309,27.02290358,28.74385778,29.10228366,28.79824243,29.32052578,29.62450606,28.81684571,30.15928872,28.77699141,29.13001285,30.91732581,31.51736336,30.37962903,27.43570262,26.5338049,28.4927271,27.23824814,26.52304426,26.92039203,27.77717085,28.52076528,28.01695292,28.2253287,29.43465556,25.77753185,27.46724775,29.37368085,29.01068336,28.2133092,27.21686997,24.17763531,23.40036149,25.23110468,27.33650764,26.90105684,26.2306955,27.52301131,28.29955943,27.37920129
South Sudan,SSD,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.18684062,59.27782774,61.14369966,61.22564324,51.15029222,22.22482785,46.69940073,33.0945354,,,,,,,,
Sub-Saharan Africa,SSF,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,34.02571672,30.85414751,30.11889028,27.7066104,27.02303799,28.74197649,29.09682094,28.79383404,29.31421855,29.61843301,28.81483726,30.15506943,28.77590522,29.12997024,30.9204731,31.52112991,30.38586804,27.44851453,26.55712493,28.51567088,27.26238925,26.55477412,26.93916675,27.76904932,28.51516203,28.01194372,28.22045408,29.42929892,25.77364909,27.46192814,29.36803799,29.00470735,28.20465417,27.20839699,24.16907752,23.390364,25.21724131,27.32095305,26.88607079,26.22106327,27.51087403,28.28300611,27.3630518
Small states,SST,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,48.08333639,44.75176975,43.08565101,40.44247232,38.79072136,36.66758359,29.61848773,29.42202827,28.37413204,29.73027602,30.86328662,30.16287688,29.86737064,29.41565578,29.12961564,27.51970767,27.57261397,27.50653359,26.00953163,25.47188187,27.11203663,25.95836222,25.98393523,26.29480842,26.50201339,26.89250423,28.02568289,27.22429494,29.12242183,25.59520974,27.09976448,29.06700507,28.75442293,27.91717978,26.66523963,24.08607265,23.4605174,23.86725715,24.4265806,24.26696449,24.26159767,26.01956283,28.48012499,25.98014309
Sao Tome and Principe,STP,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.74775548,15.03050658,14.21684681,13.37278052,12.85792723,12.85260586,13.13043865,15.61641674,16.29383407,14.689273,11.98650588,12.11110293,13.34370752,12.81634904,11.67945916,10.32952039,9.07470301,8.388262005,7.526113181,6.058836687,5.044571721,4.360241448,
Suriname,SUR,"Industry (including construction), value added (% of GDP)",41.69593578,38.30083565,36.0309944,34.97419611,36.08630952,37.0742783,43.65642238,45.24241051,46.19846696,45.38802234,41.65150964,43.32225914,42.53886841,44.20385918,47.83457362,32.1160043,34.22354105,36.43803585,33.27668253,33.82108626,32.83018868,32.33970754,29.45355191,27.39105829,28.06712963,27.03321879,25.98204265,23.31632653,25.96899225,25.17508293,22.47682801,18.07632225,16.79024551,16.14076005,27.30353974,29.22439259,26.26032783,27.1663307,21.15834721,21.88688157,24.8905012,24.768231,28.66302191,26.79902564,31.02888989,33.84364156,36.98306966,37.06736137,40.07011755,34.29216018,35.17051613,35.10932743,35.26226117,32.25369531,30.24748468,27.25991566,26.75535566,38.27369427,36.7622439,33.88076638,36.56067184,38.03341264,44.76932609,
Slovak Republic,SVK,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.74001361,28.59691259,27.0937681,27.97281159,28.36653647,29.41685446,29.84645544,29.24033271,30.58215652,32.0426493,31.92698426,34.28624276,33.5447191,33.05655413,29.43670212,30.61908271,30.48420715,30.82072912,28.6486439,30.52335052,30.57187221,29.34163932,28.72403606,29.30406783,29.60431404,28.3577579,28.59852317,26.33248051,32.72022512
Slovenia,SVN,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.60813612,30.06708907,30.82797993,31.18167237,31.01608938,30.46787158,30.55059127,29.96705751,30.24665756,30.25487121,29.79048288,30.12192019,30.65368865,29.78825861,27.37381874,26.50608877,26.80882794,27.39458938,27.48895447,28.13684658,28.02676657,27.96565862,28.34251684,28.30314312,28.86490755,29.21464935,28.42644864,28.13757419,29.12646047
Sweden,SWE,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,29.73492127,28.52247289,28.21472942,28.49158727,29.63351176,29.66352162,29.27911865,28.95316972,28.73800857,28.46640895,27.13656356,25.41958921,24.46920463,24.11304729,25.10532061,26.92082382,26.22117587,26.3133472,26.39545173,26.024666,26.37305551,26.01441609,25.61485505,25.1999315,25.06916487,24.90047201,25.25460747,25.44401403,24.48329593,22.40298075,23.75272871,23.63236188,23.00326522,22.06833913,21.78612128,22.15807176,21.71325637,22.12837188,22.00243729,21.90371194,21.59068762,22.69256973,23.95072905,22.77915937
Eswatini,SWZ,"Industry (including construction), value added (% of GDP)",,,,,,31.47410359,30.05464481,33.89513109,32.63157895,27.49003984,25.96754057,22.33606557,24.20212766,28.96103896,28.5077951,24.85928705,27.00421941,28.74432678,32.0729237,31.13289132,25.94207671,25.63385905,23.9335275,22.62809116,22.50856751,21.34579439,25.20705447,31.92634323,35.26981504,37.38373797,36.82849311,36.22451487,36.12919525,36.83498193,36.00901471,37.74271794,36.35383626,37.6495616,37.67271267,36.74126131,39.39410809,39.47125721,39.28223192,38.3261795,39.82484758,39.78172449,39.82492531,40.4170426,39.59143841,39.90976434,37.70556388,36.7774863,36.79896077,35.6390913,35.61313955,35.7327075,35.34133577,33.8789758,33.25404678,34.60794664,31.37682877,32.5496089,33.37163592,33.47924833
Sint Maarten (Dutch part),SXM,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.93268083,11.64503882,11.26160568,7.301341058,6.96750003,6.832957975,6.877032537,6.53037877,7.270146573,7.056707728,6.028524723,,
Seychelles,SYC,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,16.21302261,13.82806164,13.80295898,15.11353766,22.48251633,25.39586719,22.42773177,22.68874392,23.75635258,26.39253377,25.73254296,22.56498442,23.68121532,22.73810241,23.37216742,25.99944854,26.09635167,27.01263251,28.04645889,32.58887948,34.14384435,35.00589199,37.14313966,39.00427912,41.71756776,40.37700107,43.51176125,39.39496242,21.26643813,23.5711088,23.34387485,23.01582563,22.41435194,20.18246275,19.61349124,20.69526086,19.73438194,16.54130097,15.77004697,14.20303272,13.69095288,11.7738884,11.8099756,12.21856243,14.27154538,11.75372793,11.70970332,12.02158112
Syrian Arab Republic,SYR,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,22.85294118,23.26219893,21.18552232,21.35686036,24.13379615,23.13443705,23.9635996,23.08147929,24.23662355,26.25596552,22.65262337,25.76280463,23.39652265,22.75995688,22.93674179,22.23490538,22.63316422,19.49934227,19.9626976,23.79219884,24.15029367,21.770166,17.35328149,18.10056676,17.935748,18.10622181,25.54595235,28.57414941,26.46069804,29.96427752,33.31907325,30.12398255,29.14387237,28.26116707,30.02349847,31.18721116,34.98300514,34.05780176,34.22428372,27.29728389,30.42652417,33.73321405,25.04881247,23.19360902,19.49522803,15.49133603,16.23677963,17.20686491,18.49595161,15.91604685,22.28454025,28.91248941,,
Turks and Caicos Islands,TCA,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.01505901,14.00733892,14.09497859,14.77539185,16.71645399,18.19911248,20.22391177,19.97395699,19.54305147,16.19959049,11.93633609,9.387359534,9.501884727,9.831777237,9.29815592,9.666266838,9.464749935,,,,,,,
Chad,TCD,"Industry (including construction), value added (% of GDP)",9.195079552,9.776485587,8.87296729,9.379837889,9.866685329,11.16838369,12.39556176,12.76549246,13.88653551,12.81741067,12.57682731,12.60490416,12.91954328,14.77535103,14.96806888,14.95504062,14.91578276,13.68064741,13.17737784,10.51442385,9.039080489,11.88879922,12.54945885,13.18451739,15.53677261,12.71783273,14.55670496,13.97016382,12.93216193,15.88646678,16.87548986,12.90313215,13.04732806,13.60652502,11.72823677,13.34296503,12.44695258,13.66710744,12.8721709,12.21434531,10.91267423,13.08313478,14.2598696,30.06554834,39.09820181,39.27233583,39.11032986,37.84097367,40.20119908,32.76056998,36.20024731,40.99687307,43.25266338,40.45934302,39.6909153,33.58470806,32.81417112,30.42941147,31.46876155,32.72909234,35.72623983,39.58541177,50.68661645,44.37129757
East Asia & Pacific (IDA & IBRD countries),TEA,"Industry (including construction), value added (% of GDP)",48.40149813,36.43212067,35.68068203,37.29540347,39.73881948,39.6620562,42.29052858,38.52824599,35.15867663,38.96249065,43.95254137,45.8936938,46.7831583,46.05441482,43.75575228,46.05770909,44.28060529,45.42916685,43.92174093,45.198969,43.90202169,41.45500425,40.22034567,41.87127086,41.00310676,40.27823669,39.33478544,39.11243235,39.5417737,39.9301877,39.66693316,40.26371959,40.7669524,41.87692542,42.19108253,43.02951085,43.73898768,44.28705227,43.71800303,43.30867879,43.6996404,43.78106922,43.56952207,44.17300868,44.60998593,45.55765902,46.05147367,45.51986205,45.76162286,44.83862226,44.79594882,44.95310741,44.10413925,43.03692233,42.16201538,40.13878731,38.9949651,39.26967393,39.20467978,38.17937862,37.450204,38.9309816,39.11947833,38.02200871
Europe & Central Asia (IDA & IBRD countries),TEC,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.4358252,45.83612129,46.79686485,43.37619235,39.77290018,39.5379293,33.28058351,32.81125637,32.27843885,31.40410884,30.03263715,29.76433384,28.95249585,27.65897576,27.66448145,29.11629878,29.82387238,30.14402991,30.15364578,30.32790813,29.07256449,29.54851149,30.01410048,29.50237537,28.78622541,28.93998075,29.30148321,29.00260041,29.62179066,30.49869025,29.7583616,28.53253839,29.94873914,30.85143326,29.04041276
